ORDER_ID,PURCHASE_DATE,PURCHASE_MONTH,CUSTOMER_ID,CUSTOMER_NAME,CUSTOMER_AGE,CUSTOMER_SEGMENT,COUNTRY,REGION,CITY,POSTAL_CODE,PRODUCT_CATEGORY,SUB_CATEGORY,PRODUCT,UNIT_PRICE,QUANTITY,TOTAL_SALE
CA-2018-169859,2018-12-14,12,MP-18175,Mike Pelletier,36,Young Professional,United States,West,San Diego,92024,Devices,Tablets,iPad,799.0,4,3196.0
CA-2018-169894,2018-11-24,11,MV-17485,Mark Van Huff,42,Senior,United States,West,Mesa,85204,Devices,Tablets,iPad,799.0,7,5593.0
CA-2018-169901,2018-06-15,6,CC-12550,Clay Cheatham,39,Young Professional,United States,West,San Francisco,94122,Accessories,Audio,AirPods,199.0,4,796.0
CA-2018-169929,2018-09-25,9,LS-17200,Luke Schmidt,41,Senior,United States,West,Helena,59601,Devices,Tablets,iPad,799.0,2,1598.0
CA-2018-169978,2018-12-24,12,HG-15025,Hunter Glantz,44,Senior,United States,East,Oceanside,11572,Devices,Laptops,MacBook,1999.0,2,3998.0
CA-2018-169978,2018-12-24,12,HG-15025,Hunter Glantz,44,Senior,United States,East,Oceanside,11572,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-100279,2015-03-10,3,SW-20275,Scott Williamson,44,Senior,United States,Central,Royal Oak,48073,Accessories,Audio,AirPods,199.0,4,796.0
US-2015-100853,2015-09-14,9,JB-15400,Jennifer Braxton,48,Senior,United States,Central,Chicago,60623,Accessories,Audio,AirPods,199.0,2,398.0
US-2015-100853,2015-09-14,9,JB-15400,Jennifer Braxton,48,Senior,United States,Central,Chicago,60623,Devices,Tablets,iPad,799.0,1,799.0
US-2015-102071,2015-05-09,5,PG-18820,Patrick Gardner,39,Young Professional,United States,West,San Francisco,94110,Devices,Smartphones,iPhone,999.0,6,5994.0
US-2015-102631,2015-12-13,12,EB-13840,Ellis Ballard,48,Senior,United States,Central,Chicago,60623,Devices,Laptops,MacBook,1999.0,1,1999.0
US-2015-102715,2015-04-11,4,JK-15370,Jay Kimmel,41,Senior,United States,South,Miami,33180,Accessories,Wearables,Apple Watch,399.0,3,1197.0
US-2015-102715,2015-04-11,4,JK-15370,Jay Kimmel,41,Senior,United States,South,Miami,33180,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-102715,2015-04-11,4,JK-15370,Jay Kimmel,41,Senior,United States,South,Miami,33180,Devices,Smartphones,iPhone,999.0,1,999.0
US-2015-103338,2015-03-11,3,RB-19435,Richard Bierner,47,Senior,United States,West,Roseville,95661,Devices,Tablets,iPad,799.0,1,799.0
US-2015-103905,2015-07-14,7,AW-10930,Arthur Wiediger,38,Young Professional,United States,Central,Aurora,60505,Devices,Tablets,iPad,799.0,3,2397.0
US-2015-103905,2015-07-14,7,AW-10930,Arthur Wiediger,38,Young Professional,United States,Central,Aurora,60505,Devices,Smartphones,iPhone,999.0,3,2997.0
US-2015-104759,2015-03-31,3,DD-13570,Dorothy Dickinson,36,Young Professional,United States,Central,Chicago,60610,Accessories,Audio,AirPods,199.0,3,597.0
US-2015-104759,2015-03-31,3,DD-13570,Dorothy Dickinson,36,Young Professional,United States,Central,Chicago,60610,Devices,Smartphones,iPhone,999.0,3,2997.0
US-2015-105137,2015-10-10,10,RB-19435,Richard Bierner,47,Senior,United States,East,Columbus,43229,Devices,Tablets,iPad,799.0,2,1598.0
US-2015-105137,2015-10-10,10,RB-19435,Richard Bierner,47,Senior,United States,East,Columbus,43229,Devices,Smartphones,iPhone,999.0,4,3996.0
US-2015-105151,2015-03-30,3,SG-20890,Susan Gilcrest,43,Senior,United States,East,New York City,10009,Devices,Tablets,iPad,799.0,1,799.0
US-2015-105767,2015-05-23,5,AR-10510,Andrew Roberts,38,Young Professional,United States,East,Philadelphia,19134,Devices,Tablets,iPad,799.0,2,1598.0
US-2015-105767,2015-05-23,5,AR-10510,Andrew Roberts,38,Young Professional,United States,East,Philadelphia,19134,Devices,Smartphones,iPhone,999.0,4,3996.0
US-2015-106299,2015-08-02,8,NZ-18565,Nick Zandusky,38,Young Professional,United States,Central,Springfield,65807,Accessories,Wearables,Apple Watch,399.0,2,798.0
US-2015-106299,2015-08-02,8,NZ-18565,Nick Zandusky,38,Young Professional,United States,Central,Springfield,65807,Devices,Tablets,iPad,799.0,2,1598.0
US-2015-106299,2015-08-02,8,NZ-18565,Nick Zandusky,38,Young Professional,United States,Central,Springfield,65807,Devices,Smartphones,iPhone,999.0,4,3996.0
US-2015-106334,2015-12-27,12,JF-15490,Jeremy Farry,42,Senior,United States,West,San Francisco,94122,Devices,Laptops,MacBook,1999.0,1,1999.0
US-2015-106334,2015-12-27,12,JF-15490,Jeremy Farry,42,Senior,United States,West,San Francisco,94122,Devices,Tablets,iPad,799.0,2,1598.0
US-2015-106992,2015-09-19,9,SB-20290,Sean Braxton,42,Senior,United States,Central,Houston,77036,Devices,Smartphones,iPhone,999.0,2,1998.0
US-2015-107405,2015-03-21,3,TS-21205,Thomas Seio,41,Senior,United States,South,Asheville,28806,Devices,Tablets,iPad,799.0,1,799.0
US-2015-107699,2015-05-19,5,JH-15820,John Huston,42,Senior,United States,Central,Midland,48640,Devices,Tablets,iPad,799.0,2,1598.0
US-2015-107993,2015-11-25,11,SE-20110,Sanjit Engle,39,Young Professional,United States,West,Springfield,97477,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-109036,2015-12-20,12,KH-16510,Keith Herrera,41,Senior,United States,West,Seattle,98103,Devices,Tablets,iPad,799.0,3,2397.0
US-2015-109162,2015-06-08,6,KE-16420,Katrina Edelman,40,Senior,United States,South,Bristol,37620,Accessories,Audio,AirPods,199.0,4,796.0
US-2015-109456,2015-10-16,10,LS-17245,Lynn Smith,43,Senior,United States,West,San Francisco,94110,Accessories,Wearables,Apple Watch,399.0,2,798.0
US-2015-110674,2015-02-12,2,SC-20095,Sanjit Chand,43,Senior,United States,West,Concord,94521,Accessories,Audio,AirPods,199.0,2,398.0
US-2015-111171,2015-12-26,12,CA-12265,Christina Anderson,43,Senior,United States,Central,Chicago,60610,Devices,Tablets,iPad,799.0,3,2397.0
US-2015-111353,2015-11-29,11,PB-19150,Philip Brown,43,Senior,United States,East,New York City,10009,Devices,Tablets,iPad,799.0,2,1598.0
US-2015-112200,2015-11-22,11,TC-21475,Tony Chapman,28,Young Professional,United States,Central,Bolingbrook,60440,Devices,Tablets,iPad,799.0,3,2397.0
US-2015-112564,2015-04-23,4,TS-21160,Theresa Swint,47,Senior,United States,East,Philadelphia,19134,Accessories,Audio,AirPods,199.0,2,398.0
US-2015-112795,2015-08-23,8,CR-12625,Corey Roper,43,Senior,United States,Central,Grand Rapids,49505,Accessories,Audio,AirPods,199.0,1,199.0
US-2015-112872,2015-12-06,12,RC-19960,Ryan Crowe,39,Young Professional,United States,West,Springfield,97477,Accessories,Audio,AirPods,199.0,3,597.0
US-2015-112872,2015-12-06,12,RC-19960,Ryan Crowe,39,Young Professional,United States,West,Springfield,97477,Devices,Laptops,MacBook,1999.0,4,7996.0
US-2015-112914,2015-09-25,9,MT-18070,Michelle Tran,39,Young Professional,United States,Central,Houston,77041,Accessories,Audio,AirPods,199.0,2,398.0
US-2015-112914,2015-09-25,9,MT-18070,Michelle Tran,39,Young Professional,United States,Central,Houston,77041,Accessories,Wearables,Apple Watch,399.0,4,1596.0
US-2015-112914,2015-09-25,9,MT-18070,Michelle Tran,39,Young Professional,United States,Central,Houston,77041,Devices,Laptops,MacBook,1999.0,3,5997.0
US-2015-112914,2015-09-25,9,MT-18070,Michelle Tran,39,Young Professional,United States,Central,Houston,77041,Devices,Tablets,iPad,799.0,1,799.0
US-2015-112949,2015-06-20,6,Co-12640,Corey-Lock,39,Young Professional,United States,Central,Lawton,73505,Devices,Tablets,iPad,799.0,2,1598.0
US-2015-112991,2015-12-10,12,SH-19975,Sally Hughsby,38,Young Professional,United States,West,Caldwell,83605,Accessories,Audio,AirPods,199.0,1,199.0
US-2015-112991,2015-12-10,12,SH-19975,Sally Hughsby,38,Young Professional,United States,West,Caldwell,83605,Devices,Laptops,MacBook,1999.0,4,7996.0
US-2015-112991,2015-12-10,12,SH-19975,Sally Hughsby,38,Young Professional,United States,West,Caldwell,83605,Devices,Tablets,iPad,799.0,1,799.0
US-2015-113124,2015-03-30,3,NC-18340,Nat Carroll,45,Senior,United States,Central,Apple Valley,55124,Devices,Tablets,iPad,799.0,1,799.0
US-2015-114188,2015-05-20,5,RF-19345,Randy Ferguson,42,Senior,United States,East,Dover,3820,Devices,Laptops,MacBook,1999.0,2,3998.0
US-2015-114188,2015-05-20,5,RF-19345,Randy Ferguson,42,Senior,United States,East,Dover,3820,Devices,Tablets,iPad,799.0,5,3995.0
US-2015-114377,2015-11-05,11,BG-11035,Barry Gonzalez,42,Senior,United States,South,Hampton,23666,Devices,Laptops,MacBook,1999.0,4,7996.0
US-2015-115189,2015-12-30,12,AR-10345,Alex Russell,39,Young Professional,United States,East,Philadelphia,19143,Devices,Laptops,MacBook,1999.0,1,1999.0
US-2015-115189,2015-12-30,12,AR-10345,Alex Russell,39,Young Professional,United States,East,Philadelphia,19143,Devices,Smartphones,iPhone,999.0,2,1998.0
US-2015-115196,2015-09-09,9,DL-12925,Daniel Lacy,42,Senior,United States,South,Greenville,27834,Devices,Smartphones,iPhone,999.0,1,999.0
US-2015-115413,2015-08-26,8,PP-18955,Paul Prost,43,Senior,United States,East,Newark,19711,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-115413,2015-08-26,8,PP-18955,Paul Prost,43,Senior,United States,East,Newark,19711,Devices,Smartphones,iPhone,999.0,4,3996.0
US-2015-115987,2015-09-08,9,LH-17020,Lisa Hazard,51,Senior,United States,Central,Tyler,75701,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-117058,2015-05-27,5,LE-16810,Laurel Elliston,40,Senior,United States,Central,Chicago,60653,Devices,Tablets,iPad,799.0,1,799.0
US-2015-117135,2015-06-21,6,NP-18325,Naresj Patel,43,Senior,United States,South,Waynesboro,22980,Devices,Laptops,MacBook,1999.0,2,3998.0
US-2015-117135,2015-06-21,6,NP-18325,Naresj Patel,43,Senior,United States,South,Waynesboro,22980,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-117135,2015-06-21,6,NP-18325,Naresj Patel,43,Senior,United States,South,Waynesboro,22980,Devices,Smartphones,iPhone,999.0,1,999.0
US-2015-117163,2015-01-27,1,EJ-13720,Ed Jacobs,44,Senior,United States,West,San Diego,92037,Accessories,Audio,AirPods,199.0,4,796.0
US-2015-117163,2015-01-27,1,EJ-13720,Ed Jacobs,44,Senior,United States,West,San Diego,92037,Devices,Laptops,MacBook,1999.0,4,7996.0
US-2015-117163,2015-01-27,1,EJ-13720,Ed Jacobs,44,Senior,United States,West,San Diego,92037,Devices,Tablets,iPad,799.0,3,2397.0
US-2015-117170,2015-09-17,9,KT-16465,Kean Takahito,40,Senior,United States,South,Raleigh,27604,Accessories,Audio,AirPods,199.0,5,995.0
US-2015-117744,2015-12-02,12,MD-17860,Michael Dominguez,39,Young Professional,United States,Central,Corpus Christi,78415,Devices,Laptops,MacBook,1999.0,5,9995.0
US-2015-117744,2015-12-02,12,MD-17860,Michael Dominguez,39,Young Professional,United States,Central,Corpus Christi,78415,Devices,Tablets,iPad,799.0,1,799.0
US-2015-117968,2015-08-05,8,RS-19420,Ricardo Sperren,35,Young Professional,United States,East,Meriden,6450,Accessories,Audio,AirPods,199.0,2,398.0
US-2015-117968,2015-08-05,8,RS-19420,Ricardo Sperren,35,Young Professional,United States,East,Meriden,6450,Devices,Laptops,MacBook,1999.0,4,7996.0
US-2015-117968,2015-08-05,8,RS-19420,Ricardo Sperren,35,Young Professional,United States,East,Meriden,6450,Devices,Tablets,iPad,799.0,2,1598.0
US-2015-118486,2015-04-06,4,SD-20485,Shirley Daniels,41,Senior,United States,East,Philadelphia,19143,Devices,Laptops,MacBook,1999.0,4,7996.0
US-2015-118486,2015-04-06,4,SD-20485,Shirley Daniels,41,Senior,United States,East,Philadelphia,19143,Devices,Tablets,iPad,799.0,3,2397.0
US-2015-118486,2015-04-06,4,SD-20485,Shirley Daniels,41,Senior,United States,East,Philadelphia,19143,Devices,Smartphones,iPhone,999.0,1,999.0
US-2015-118997,2015-04-08,4,RA-19885,Ruben Ausman,41,Senior,United States,South,Decatur,35601,Devices,Laptops,MacBook,1999.0,2,3998.0
US-2015-119081,2015-09-12,9,TA-21385,Tom Ashbrook,41,Senior,United States,Central,Olathe,66062,Accessories,Wearables,Apple Watch,399.0,4,1596.0
US-2015-119081,2015-09-12,9,TA-21385,Tom Ashbrook,41,Senior,United States,Central,Olathe,66062,Devices,Laptops,MacBook,1999.0,3,5997.0
US-2015-119081,2015-09-12,9,TA-21385,Tom Ashbrook,41,Senior,United States,Central,Olathe,66062,Devices,Tablets,iPad,799.0,3,2397.0
US-2015-119081,2015-09-12,9,TA-21385,Tom Ashbrook,41,Senior,United States,Central,Olathe,66062,Devices,Smartphones,iPhone,999.0,4,3996.0
US-2015-119137,2015-07-23,7,AG-10900,Arthur Gainer,38,Young Professional,United States,West,Tucson,85705,Devices,Tablets,iPad,799.0,7,5593.0
US-2015-119137,2015-07-23,7,AG-10900,Arthur Gainer,38,Young Professional,United States,West,Tucson,85705,Devices,Smartphones,iPhone,999.0,3,2997.0
US-2015-120175,2015-11-28,11,MC-17635,Matthew Clasen,39,Young Professional,United States,Central,Richmond,47374,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-120236,2015-09-03,9,MR-17545,Mathew Reese,46,Senior,United States,Central,Houston,77095,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-120313,2015-10-31,10,NL-18310,Nancy Lomonaco,36,Young Professional,United States,West,San Francisco,94110,Accessories,Audio,AirPods,199.0,4,796.0
US-2015-120740,2015-04-15,4,PS-18970,Paul Stevenson,45,Senior,United States,West,Los Angeles,90049,Devices,Laptops,MacBook,1999.0,2,3998.0
US-2015-120740,2015-04-15,4,PS-18970,Paul Stevenson,45,Senior,United States,West,Los Angeles,90049,Devices,Tablets,iPad,799.0,3,2397.0
US-2015-121566,2015-06-30,6,CS-11860,Cari Schnelling,47,Senior,United States,East,New York City,10011,Accessories,Wearables,Apple Watch,399.0,4,1596.0
US-2015-121566,2015-06-30,6,CS-11860,Cari Schnelling,47,Senior,United States,East,New York City,10011,Devices,Tablets,iPad,799.0,2,1598.0
US-2015-121734,2015-04-11,4,SE-20110,Sanjit Engle,39,Young Professional,United States,West,Lewiston,83501,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-122021,2015-10-15,10,AC-10660,Anna Chung,44,Senior,United States,East,Parma,44134,Accessories,Wearables,Apple Watch,399.0,4,1596.0
US-2015-122021,2015-10-15,10,AC-10660,Anna Chung,44,Senior,United States,East,Parma,44134,Devices,Tablets,iPad,799.0,1,799.0
US-2015-122959,2015-12-12,12,CY-12745,Craig Yedwab,36,Young Professional,United States,Central,San Antonio,78207,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-123183,2015-11-19,11,GR-14560,Georgia Rosenberg,47,Senior,United States,East,Wilmington,19805,Accessories,Audio,AirPods,199.0,3,597.0
US-2015-123183,2015-11-19,11,GR-14560,Georgia Rosenberg,47,Senior,United States,East,Wilmington,19805,Accessories,Wearables,Apple Watch,399.0,4,1596.0
US-2015-123183,2015-11-19,11,GR-14560,Georgia Rosenberg,47,Senior,United States,East,Wilmington,19805,Devices,Laptops,MacBook,1999.0,2,3998.0
US-2015-123183,2015-11-19,11,GR-14560,Georgia Rosenberg,47,Senior,United States,East,Wilmington,19805,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-123519,2015-12-14,12,SS-20875,Sung Shariari,42,Senior,United States,East,Marion,43302,Accessories,Audio,AirPods,199.0,3,597.0
US-2015-123519,2015-12-14,12,SS-20875,Sung Shariari,42,Senior,United States,East,Marion,43302,Devices,Laptops,MacBook,1999.0,2,3998.0
US-2015-123519,2015-12-14,12,SS-20875,Sung Shariari,42,Senior,United States,East,Marion,43302,Devices,Smartphones,iPhone,999.0,3,2997.0
US-2015-124625,2015-11-03,11,SP-20650,Stephanie Phelps,40,Senior,United States,Central,Omaha,68104,Accessories,Wearables,Apple Watch,399.0,2,798.0
US-2015-125521,2015-03-14,3,CK-12325,Christine Kargatis,43,Senior,United States,South,Chesapeake,23320,Devices,Laptops,MacBook,1999.0,3,5997.0
US-2015-126340,2015-11-08,11,EB-13870,Emily Burns,33,Young Professional,United States,West,Redding,96003,Devices,Smartphones,iPhone,999.0,4,3996.0
US-2015-126571,2015-10-11,10,JF-15565,Jill Fjeld,45,Senior,United States,East,Philadelphia,19120,Accessories,Audio,AirPods,199.0,2,398.0
US-2015-126571,2015-10-11,10,JF-15565,Jill Fjeld,45,Senior,United States,East,Philadelphia,19120,Accessories,Wearables,Apple Watch,399.0,2,798.0
US-2015-127635,2015-09-14,9,SC-20260,Scott Cohen,43,Senior,United States,Central,Corpus Christi,78415,Accessories,Wearables,Apple Watch,399.0,1,399.0
US-2015-127635,2015-09-14,9,SC-20260,Scott Cohen,43,Senior,United States,Central,Corpus Christi,78415,Devices,Laptops,MacBook,1999.0,3,5997.0
US-2015-127635,2015-09-14,9,SC-20260,Scott Cohen,43,Senior,United States,Central,Corpus Christi,78415,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-127978,2015-03-03,3,JS-15595,Jill Stevenson,43,Senior,United States,East,Columbus,43229,Accessories,Audio,AirPods,199.0,2,398.0
US-2015-127978,2015-03-03,3,JS-15595,Jill Stevenson,43,Senior,United States,East,Columbus,43229,Devices,Laptops,MacBook,1999.0,4,7996.0
US-2015-127978,2015-03-03,3,JS-15595,Jill Stevenson,43,Senior,United States,East,Columbus,43229,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-128685,2015-04-04,4,MZ-17515,Mary Zewe,43,Senior,United States,West,Los Angeles,90008,Accessories,Audio,AirPods,199.0,4,796.0
US-2015-129609,2015-03-22,3,VM-21835,Vivian Mathis,35,Young Professional,United States,Central,Portage,46368,Accessories,Audio,AirPods,199.0,1,199.0
US-2015-130358,2015-06-23,6,DL-13330,Denise Leinenbach,44,Senior,United States,South,Concord,28027,Accessories,Wearables,Apple Watch,399.0,2,798.0
US-2015-130358,2015-06-23,6,DL-13330,Denise Leinenbach,44,Senior,United States,South,Concord,28027,Devices,Tablets,iPad,799.0,3,2397.0
US-2015-130379,2015-05-25,5,JL-15235,Janet Lee,46,Senior,United States,Central,Chicago,60623,Devices,Laptops,MacBook,1999.0,2,3998.0
US-2015-130379,2015-05-25,5,JL-15235,Janet Lee,46,Senior,United States,Central,Chicago,60623,Devices,Tablets,iPad,799.0,2,1598.0
US-2015-131275,2015-03-18,3,SC-20050,Sample Company A,47,Senior,United States,West,Burbank,91505,Accessories,Wearables,Apple Watch,399.0,1,399.0
US-2015-131275,2015-03-18,3,SC-20050,Sample Company A,47,Senior,United States,West,Burbank,91505,Devices,Laptops,MacBook,1999.0,2,3998.0
US-2015-131275,2015-03-18,3,SC-20050,Sample Company A,47,Senior,United States,West,Burbank,91505,Devices,Tablets,iPad,799.0,2,1598.0
US-2015-131870,2015-09-09,9,NF-18595,Nicole Fjeld,43,Senior,United States,East,Lancaster,43130,Accessories,Wearables,Apple Watch,399.0,3,1197.0
US-2015-131870,2015-09-09,9,NF-18595,Nicole Fjeld,43,Senior,United States,East,Lancaster,43130,Devices,Tablets,iPad,799.0,2,1598.0
US-2015-131982,2015-03-07,3,NP-18685,Nora Pelletier,39,Young Professional,United States,West,Des Moines,98198,Accessories,Audio,AirPods,199.0,4,796.0
US-2015-132745,2015-10-01,10,NF-18475,Neil Französisch,45,Senior,United States,West,Reno,89502,Devices,Tablets,iPad,799.0,1,799.0
US-2015-133130,2015-09-27,9,TH-21100,Thea Hendricks,32,Young Professional,United States,West,San Diego,92037,Accessories,Audio,AirPods,199.0,2,398.0
US-2015-133130,2015-09-27,9,TH-21100,Thea Hendricks,32,Young Professional,United States,West,San Diego,92037,Accessories,Wearables,Apple Watch,399.0,1,399.0
US-2015-133949,2015-12-31,12,JL-15175,James Lanier,38,Young Professional,United States,West,Reno,89502,Devices,Smartphones,iPhone,999.0,1,999.0
US-2015-134054,2015-10-10,10,FC-14335,Fred Chung,40,Senior,United States,West,Albuquerque,87105,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-134187,2015-11-04,11,TH-21235,Tiffany House,49,Senior,United States,West,Long Beach,90805,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-134614,2015-09-20,9,PF-19165,Philip Fox,41,Senior,United States,Central,Bloomington,61701,Devices,Laptops,MacBook,1999.0,3,5997.0
US-2015-134712,2015-11-29,11,BS-11380,Bill Stewart,38,Young Professional,United States,Central,Skokie,60076,Devices,Tablets,iPad,799.0,3,2397.0
US-2015-134733,2015-09-23,9,BM-11650,Brian Moss,39,Young Professional,United States,West,San Diego,92037,Devices,Laptops,MacBook,1999.0,1,1999.0
US-2015-134733,2015-09-23,9,BM-11650,Brian Moss,39,Young Professional,United States,West,San Diego,92037,Devices,Smartphones,iPhone,999.0,4,3996.0
US-2015-134971,2015-06-07,6,BP-11095,Bart Pistole,42,Senior,United States,Central,Peoria,61604,Devices,Tablets,iPad,799.0,3,2397.0
US-2015-135881,2015-05-23,5,GT-14710,Greg Tran,48,Senior,United States,East,New York City,10035,Devices,Tablets,iPad,799.0,10,7990.0
US-2015-135972,2015-09-21,9,JG-15115,Jack Garza,37,Young Professional,United States,West,Des Moines,98198,Accessories,Audio,AirPods,199.0,1,199.0
US-2015-135972,2015-09-21,9,JG-15115,Jack Garza,37,Young Professional,United States,West,Des Moines,98198,Accessories,Wearables,Apple Watch,399.0,2,798.0
US-2015-137155,2015-11-01,11,DL-12925,Daniel Lacy,42,Senior,United States,East,Long Beach,11561,Accessories,Audio,AirPods,199.0,3,597.0
US-2015-137155,2015-11-01,11,DL-12925,Daniel Lacy,42,Senior,United States,East,Long Beach,11561,Devices,Tablets,iPad,799.0,7,5593.0
US-2015-137680,2015-02-24,2,JH-15430,Jennifer Halladay,33,Young Professional,United States,West,Medford,97504,Accessories,Audio,AirPods,199.0,4,796.0
US-2015-137680,2015-02-24,2,JH-15430,Jennifer Halladay,33,Young Professional,United States,West,Medford,97504,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-137869,2015-03-28,3,CV-12295,Christina VanderZanden,38,Young Professional,United States,Central,Des Moines,50315,Accessories,Audio,AirPods,199.0,2,398.0
US-2015-137869,2015-03-28,3,CV-12295,Christina VanderZanden,38,Young Professional,United States,Central,Des Moines,50315,Accessories,Wearables,Apple Watch,399.0,1,399.0
US-2015-138247,2015-12-24,12,BF-11170,Ben Ferrer,39,Young Professional,United States,West,Los Angeles,90045,Accessories,Audio,AirPods,199.0,4,796.0
US-2015-138247,2015-12-24,12,BF-11170,Ben Ferrer,39,Young Professional,United States,West,Los Angeles,90045,Accessories,Wearables,Apple Watch,399.0,2,798.0
US-2015-138247,2015-12-24,12,BF-11170,Ben Ferrer,39,Young Professional,United States,West,Los Angeles,90045,Devices,Laptops,MacBook,1999.0,3,5997.0
US-2015-138247,2015-12-24,12,BF-11170,Ben Ferrer,39,Young Professional,United States,West,Los Angeles,90045,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-138247,2015-12-24,12,BF-11170,Ben Ferrer,39,Young Professional,United States,West,Los Angeles,90045,Devices,Smartphones,iPhone,999.0,3,2997.0
US-2015-138758,2015-07-07,7,JL-15835,John Lee,39,Young Professional,United States,East,Philadelphia,19120,Accessories,Audio,AirPods,199.0,1,199.0
US-2015-138758,2015-07-07,7,JL-15835,John Lee,39,Young Professional,United States,East,Philadelphia,19120,Devices,Laptops,MacBook,1999.0,3,5997.0
US-2015-138828,2015-09-02,9,KD-16345,Katherine Ducich,46,Senior,United States,East,New York City,10009,Accessories,Audio,AirPods,199.0,2,398.0
US-2015-138828,2015-09-02,9,KD-16345,Katherine Ducich,46,Senior,United States,East,New York City,10009,Accessories,Wearables,Apple Watch,399.0,2,798.0
US-2015-138835,2015-09-10,9,DA-13450,Dianna Arnett,36,Young Professional,United States,South,Virginia Beach,23464,Accessories,Audio,AirPods,199.0,4,796.0
US-2015-139500,2015-11-16,11,AB-10165,Alan Barnes,35,Young Professional,United States,Central,Decatur,62521,Devices,Laptops,MacBook,1999.0,1,1999.0
US-2015-140116,2015-03-10,3,KT-16480,Kean Thornton,31,Young Professional,United States,West,Denver,80219,Devices,Tablets,iPad,799.0,7,5593.0
US-2015-140452,2015-12-06,12,BK-11260,Berenike Kampe,42,Senior,United States,Central,Chicago,60610,Accessories,Wearables,Apple Watch,399.0,5,1995.0
US-2015-140452,2015-12-06,12,BK-11260,Berenike Kampe,42,Senior,United States,Central,Chicago,60610,Devices,Laptops,MacBook,1999.0,2,3998.0
US-2015-140452,2015-12-06,12,BK-11260,Berenike Kampe,42,Senior,United States,Central,Chicago,60610,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-140914,2015-11-11,11,BH-11710,Brosina Hoffman,38,Young Professional,United States,Central,Chicago,60653,Accessories,Wearables,Apple Watch,399.0,1,399.0
US-2015-140914,2015-11-11,11,BH-11710,Brosina Hoffman,38,Young Professional,United States,Central,Chicago,60653,Devices,Laptops,MacBook,1999.0,1,1999.0
US-2015-141215,2015-06-15,6,KL-16555,Kelly Lampkin,41,Senior,United States,Central,San Antonio,78207,Accessories,Audio,AirPods,199.0,2,398.0
US-2015-141215,2015-06-15,6,KL-16555,Kelly Lampkin,41,Senior,United States,Central,San Antonio,78207,Devices,Laptops,MacBook,1999.0,3,5997.0
US-2015-141257,2015-06-08,6,CS-11950,Carlos Soltero,46,Senior,United States,West,Seattle,98115,Devices,Laptops,MacBook,1999.0,2,3998.0
US-2015-143231,2015-12-31,12,GM-14455,Gary Mitchum,50,Senior,United States,East,Franklin,2038,Accessories,Audio,AirPods,199.0,1,199.0
US-2015-143231,2015-12-31,12,GM-14455,Gary Mitchum,50,Senior,United States,East,Franklin,2038,Accessories,Wearables,Apple Watch,399.0,1,399.0
US-2015-143581,2015-08-19,8,BS-11365,Bill Shonely,48,Senior,United States,South,Columbus,31907,Devices,Tablets,iPad,799.0,4,3196.0
US-2015-143707,2015-03-01,3,HR-14770,Hallie Redmond,27,Young Professional,United States,East,New York City,10035,Devices,Smartphones,iPhone,999.0,2,1998.0
US-2015-143721,2015-11-23,11,DK-12835,Damala Kotsonis,43,Senior,United States,Central,Houston,77095,Devices,Laptops,MacBook,1999.0,4,7996.0
US-2015-144078,2015-11-25,11,RB-19435,Richard Bierner,47,Senior,United States,West,Los Angeles,90004,Devices,Laptops,MacBook,1999.0,4,7996.0
US-2015-144078,2015-11-25,11,RB-19435,Richard Bierner,47,Senior,United States,West,Los Angeles,90004,Devices,Tablets,iPad,799.0,3,2397.0
US-2015-144078,2015-11-25,11,RB-19435,Richard Bierner,47,Senior,United States,West,Los Angeles,90004,Devices,Smartphones,iPhone,999.0,1,999.0
US-2015-146353,2015-10-14,10,JE-15610,Jim Epp,38,Young Professional,United States,East,Concord,3301,Accessories,Audio,AirPods,199.0,3,597.0
US-2015-146353,2015-10-14,10,JE-15610,Jim Epp,38,Young Professional,United States,East,Concord,3301,Accessories,Wearables,Apple Watch,399.0,4,1596.0
US-2015-147606,2015-11-26,11,JE-15745,Joel Eaton,45,Senior,United States,Central,Houston,77070,Devices,Laptops,MacBook,1999.0,4,7996.0
US-2015-147627,2015-01-20,1,HL-15040,Hunter Lopez,40,Senior,United States,South,Jonesboro,72401,Accessories,Wearables,Apple Watch,399.0,2,798.0
US-2015-147627,2015-01-20,1,HL-15040,Hunter Lopez,40,Senior,United States,South,Jonesboro,72401,Devices,Laptops,MacBook,1999.0,3,5997.0
